administrative_area_level_2,date,confirmed,deaths,tests,hosp
Missouri,2020-05-18,10945.0,605,151338,570.0
Missouri,2020-05-19,11080.0,616,154110,721.0
Missouri,2020-05-20,11232.0,631,161984,546.0
Missouri,2020-05-21,11340.0,661,162092,697.0
Missouri,2020-05-22,11558.0,671,172946,711.0
Missouri,2020-05-23,11752.0,676,148304,742.0
Missouri,2020-05-24,11988.0,681,151619,742.0
Missouri,2020-05-25,12167.0,685,157385,729.0
Missouri,2020-05-26,12291.0,686,160298,500.0
Missouri,2020-05-27,12492.0,696,165521,644.0
Missouri,2020-05-28,12673.0,707,171067,648.0
Missouri,2020-05-29,12795.0,738,177850,650.0
Missouri,2020-05-30,12962.0,771,185430,679.0
Missouri,2020-05-31,13147.0,772,193561,718.0
Missouri,2020-06-01,13327.0,773,199708,693.0
Missouri,2020-06-02,13575.0,783,205430,693.0
Missouri,2020-06-03,13767.0,786,211353,571.0
Missouri,2020-06-04,14057.0,786,218661,599.0
Missouri,2020-06-05,14253.0,799,224542,666.0
Missouri,2020-06-06,14442.0,809,230065,666.0
Missouri,2020-06-07,14553.0,809,236858,657.0
Missouri,2020-06-08,14734.0,819,241461,611.0
Missouri,2020-06-09,14913.0,840,245695,533.0
Missouri,2020-06-10,15187.0,848,251629,533.0
Missouri,2020-06-11,15390.0,860,259040,537.0
Missouri,2020-06-12,15585.0,872,265135,593.0
Missouri,2020-06-13,15810.0,879,269796,595.0
Missouri,2020-06-14,15810.0,879,275489,647.0
Missouri,2020-06-15,16189.0,880,279941,612.0
Missouri,2020-06-16,16414.0,882,284791,524.0
Missouri,2020-06-17,16625.0,909,285002,533.0
Missouri,2020-06-18,16908.0,946,297342,533.0
Missouri,2020-06-19,17201.0,948,306284,594.0
Missouri,2020-06-20,17590.0,955,311115,415.0
Missouri,2020-06-21,18003.0,956,315157,415.0
Missouri,2020-06-22,18143.0,961,317374,415.0
Missouri,2020-06-23,18143.0,961,317374,595.0
Missouri,2020-06-24,18868.0,975,327024,546.0
Missouri,2020-06-25,19421.0,982,341648,546.0
Missouri,2020-06-26,19914.0,990,348618,600.0
Missouri,2020-06-27,20261.0,996,355290,680.0
Missouri,2020-06-28,20575.0,997,361173,412.0
Missouri,2020-06-29,21043.0,998,367406,599.0
Missouri,2020-06-30,21551.0,1015,373007,599.0
Missouri,2020-07-01,21927.0,1017,389740,592.0
Missouri,2020-07-02,22283.0,1022,397318,716.0
Missouri,2020-07-03,22830.0,1026,404959,716.0
Missouri,2020-07-04,23215.0,1027,412261,740.0
Missouri,2020-07-05,23436.0,1028,419509,739.0
Missouri,2020-07-06,23856.0,1028,426745,740.0
Missouri,2020-07-07,24629.0,1042,435348,676.0
Missouri,2020-07-08,25204.0,1046,442340,694.0
Missouri,2020-07-09,25999.0,1051,454825,811.0
Missouri,2020-07-10,25999.0,1051,454825,886.0
Utah,2020-04-01,1012.0,7,24241,0.0
Utah,2020-04-02,1074.0,7,26505,0.0
Utah,2020-04-03,1246.0,7,29198,0.0
Utah,2020-04-04,1428.0,8,31659,0.0
Utah,2020-04-05,1605.0,8,33701,0.0
Utah,2020-04-06,1675.0,13,35075,0.0
Utah,2020-04-07,1738.0,13,37340,0.0
Utah,2020-04-08,1846.0,13,39724,0.0
Utah,2020-04-09,1976.0,13,41955,0.0
Utah,2020-04-10,2102.0,17,44038,0.0
Utah,2020-04-11,2206.0,18,46078,0.0
Utah,2020-04-12,2303.0,18,47539,0.0
Utah,2020-04-13,2363.0,18,48344,0.0
Utah,2020-04-14,2412.0,19,50000,0.0
Utah,2020-04-15,2542.0,20,53021,0.0
Utah,2020-04-16,2683.0,21,55993,0.0
Utah,2020-04-17,2805.0,23,60046,0.0
Utah,2020-04-18,2931.0,25,64430,0.0
Utah,2020-04-19,3069.0,27,68606,0.0
Utah,2020-04-20,3213.0,28,71655,0.0
Utah,2020-04-21,3296.0,32,77048,0.0
Utah,2020-04-22,3445.0,34,81880,0.0
Utah,2020-04-23,3612.0,35,87213,0.0
Utah,2020-04-24,3782.0,39,91553,0.0
Utah,2020-04-25,3948.0,41,95906,0.0
Utah,2020-04-26,4123.0,41,99960,0.0
Utah,2020-04-27,4233.0,41,102143,0.0
Utah,2020-04-28,4343.0,45,105553,0.0
Utah,2020-04-29,4495.0,45,109745,0.0
Utah,2020-04-30,4672.0,46,113457,0.0
Utah,2020-05-01,4828.0,46,116767,0.0
Utah,2020-05-02,4981.0,49,121950,0.0
Utah,2020-05-03,5175.0,50,125050,0.0
Utah,2020-05-04,5317.0,50,128267,0.0
Utah,2020-05-05,5449.0,56,131191,0.0
Utah,2020-05-06,5595.0,58,135330,0.0
Utah,2020-05-07,5724.0,61,139774,194.0
Utah,2020-05-08,5919.0,61,144138,216.0
Utah,2020-05-09,6103.0,66,148303,172.0
Utah,2020-05-10,6251.0,67,150922,144.0
Utah,2020-05-11,6362.0,68,152744,160.0
Utah,2020-05-12,6432.0,73,155563,166.0
Utah,2020-05-13,6620.0,75,159646,158.0
Utah,2020-05-14,6749.0,75,162706,142.0
Utah,2020-05-15,6913.0,77,166137,161.0
Utah,2020-05-16,7068.0,78,169453,168.0
Utah,2020-05-17,7238.0,80,172879,181.0
Utah,2020-05-18,7384.0,80,175577,179.0
Utah,2020-05-19,7518.0,88,178886,96.0
Utah,2020-05-20,7710.0,90,182504,144.0
Utah,2020-05-21,7874.0,92,185729,169.0
Utah,2020-05-22,8057.0,93,188957,163.0
Utah,2020-05-23,8260.0,97,192477,165.0
Utah,2020-05-24,8392.0,97,195826,128.0
Utah,2020-05-25,8521.0,98,197999,131.0
Utah,2020-05-26,8620.0,101,199794,134.0
Utah,2020-05-27,8706.0,105,202402,127.0
Utah,2020-05-28,8921.0,106,205760,169.0
Utah,2020-05-29,9264.0,107,208893,135.0
Utah,2020-05-30,9533.0,112,213067,139.0
Utah,2020-05-31,9797.0,113,216976,142.0
Utah,2020-06-01,9999.0,113,219952,134.0
Utah,2020-06-02,10202.0,113,223760,159.0
Utah,2020-06-03,10497.0,117,227160,150.0
Utah,2020-06-04,10813.0,117,231029,164.0
Utah,2020-06-05,11252.0,120,234751,133.0
Utah,2020-06-06,11798.0,121,239620,147.0
Utah,2020-06-07,12066.0,121,243391,207.0
Utah,2020-06-08,12322.0,124,246265,182.0
Utah,2020-06-09,12559.0,127,250408,230.0
Utah,2020-06-10,12864.0,128,255492,223.0
Utah,2020-06-11,13252.0,131,259839,188.0
Utah,2020-06-12,13577.0,139,263617,197.0
Utah,2020-06-13,13981.0,139,268534,236.0
Utah,2020-06-14,14313.0,139,272748,178.0
Utah,2020-06-15,14608.0,143,276308,184.0
Utah,2020-06-16,14937.0,145,280425,271.0
Utah,2020-06-17,15344.0,149,284296,270.0
Utah,2020-06-18,15839.0,152,288387,282.0
Utah,2020-06-19,16425.0,155,293680,237.0
Utah,2020-06-20,17068.0,155,299207,232.0
Utah,2020-06-21,17462.0,158,304001,222.0
Utah,2020-06-22,17906.0,158,307840,198.0
Utah,2020-06-23,18300.0,163,312535,214.0
Utah,2020-06-24,18784.0,163,317664,245.0
Utah,2020-06-25,19374.0,164,323410,230.0
Utah,2020-06-26,20050.0,166,328574,238.0
Utah,2020-06-27,20628.0,167,335063,287.0
Utah,2020-06-28,21100.0,167,340989,289.0
Utah,2020-06-29,21664.0,168,346729,254.0
Utah,2020-06-30,22217.0,172,352462,250.0
Utah,2020-07-01,22716.0,173,357729,261.0
Utah,2020-07-02,23270.0,176,363994,229.0
Utah,2020-07-03,23866.0,181,370384,232.0
Utah,2020-07-04,24542.0,181,376456,255.0
Utah,2020-07-05,24952.0,184,379956,237.0
Utah,2020-07-06,25469.0,190,383497,244.0
Utah,2020-07-07,26033.0,194,389488,248.0
Utah,2020-07-08,26755.0,201,395216,236.0
Utah,2020-07-09,27356.0,205,401157,207.0
Utah,2020-07-10,28223.0,207,407927,229.0
Mississippi,2020-04-01,1073.0,22,4785,0.0
Mississippi,2020-04-02,1177.0,26,5930,0.0
Mississippi,2020-04-03,1358.0,29,6111,0.0
Mississippi,2020-04-04,1455.0,35,6588,0.0
Mississippi,2020-04-05,1638.0,43,7218,0.0
Mississippi,2020-04-06,1738.0,51,20370,0.0
Mississippi,2020-04-07,1915.0,59,20547,0.0
Mississippi,2020-04-08,2003.0,67,20635,0.0
Mississippi,2020-04-09,2260.0,76,20892,0.0
Mississippi,2020-04-10,2469.0,82,21101,0.0
Mississippi,2020-04-11,2642.0,93,21274,0.0
Mississippi,2020-04-12,2781.0,96,21413,0.0
Mississippi,2020-04-13,2942.0,98,30984,0.0
Mississippi,2020-04-14,3087.0,111,37878,0.0
Mississippi,2020-04-15,3360.0,122,38151,0.0
Mississippi,2020-04-16,3624.0,129,38415,0.0
Mississippi,2020-04-17,3793.0,140,38584,0.0
Mississippi,2020-04-18,3974.0,152,38765,0.0
Mississippi,2020-04-19,4274.0,159,39065,0.0
Mississippi,2020-04-20,4512.0,169,51434,548.0
Mississippi,2020-04-21,4716.0,183,52364,548.0
Mississippi,2020-04-22,4894.0,193,53835,628.0
Mississippi,2020-04-23,5153.0,201,55389,595.0
Mississippi,2020-04-24,5434.0,209,55670,586.0
Mississippi,2020-04-25,5718.0,221,58957,649.0
Mississippi,2020-04-26,5911.0,227,60788,644.0
Mississippi,2020-04-27,6094.0,229,63462,590.0
Mississippi,2020-04-28,6342.0,239,64412,639.0
Mississippi,2020-04-29,6569.0,250,66094,677.0
Mississippi,2020-04-30,6815.0,261,66340,639.0
Mississippi,2020-05-01,7212.0,281,71548,651.0
Mississippi,2020-05-02,7441.0,291,74475,632.0
Mississippi,2020-05-03,7550.0,303,77593,667.0
Mississippi,2020-05-04,7877.0,310,79677,646.0
Mississippi,2020-05-05,8207.0,342,80308,645.0
Mississippi,2020-05-06,8424.0,374,80525,618.0
Mississippi,2020-05-07,8686.0,396,80787,650.0
Mississippi,2020-05-08,9090.0,409,81191,632.0
Mississippi,2020-05-09,9378.0,421,81479,607.0
Mississippi,2020-05-10,9501.0,430,81602,645.0
Mississippi,2020-05-11,9674.0,435,95885,507.0
Mississippi,2020-05-12,9908.0,457,97692,604.0
Mississippi,2020-05-13,10090.0,465,100048,604.0
Mississippi,2020-05-14,10483.0,480,105326,589.0
Mississippi,2020-05-15,10801.0,493,106823,573.0
Mississippi,2020-05-16,11123.0,510,108476,641.0
Mississippi,2020-05-17,11296.0,521,113126,608.0
Mississippi,2020-05-18,11432.0,528,115767,559.0
Mississippi,2020-05-19,11704.0,554,117760,611.0
Mississippi,2020-05-20,11967.0,570,120680,644.0
Mississippi,2020-05-21,12222.0,580,125970,638.0
Mississippi,2020-05-22,12624.0,596,137973,557.0
Mississippi,2020-05-23,13005.0,616,134220,590.0
Mississippi,2020-05-24,13252.0,625,137902,512.0
Mississippi,2020-05-25,13458.0,635,143917,566.0
Mississippi,2020-05-26,13731.0,652,147819,561.0
Mississippi,2020-05-27,14044.0,670,148132,547.0
Mississippi,2020-05-28,14372.0,693,156497,594.0
Mississippi,2020-05-29,14790.0,710,166308,584.0
Mississippi,2020-05-30,15229.0,723,165932,593.0
Mississippi,2020-05-31,15501.0,734,171837,570.0
Mississippi,2020-06-01,15752.0,739,176254,584.0
Mississippi,2020-06-02,16020.0,767,179498,584.0
Mississippi,2020-06-03,16322.0,782,184747,602.0
Mississippi,2020-06-04,16560.0,794,184985,633.0
Mississippi,2020-06-05,16759.0,803,193113,604.0
Mississippi,2020-06-06,16769.0,803,193123,604.0
Mississippi,2020-06-07,17270.0,817,203249,585.0
Mississippi,2020-06-08,17768.0,837,208212,598.0
Mississippi,2020-06-09,17768.0,837,208212,598.0
Mississippi,2020-06-10,18483.0,868,213885,655.0
Mississippi,2020-06-11,18483.0,868,213885,655.0
Mississippi,2020-06-12,19091.0,881,214493,710.0
Mississippi,2020-06-13,19348.0,889,213885,684.0
Mississippi,2020-06-14,19516.0,891,214053,667.0
Mississippi,2020-06-15,19799.0,895,230503,661.0
Mississippi,2020-06-16,20152.0,915,240803,668.0
Mississippi,2020-06-17,20641.0,938,244389,668.0
Mississippi,2020-06-18,20641.0,938,238715,668.0
Mississippi,2020-06-19,20641.0,938,238715,661.0
Mississippi,2020-06-20,20641.0,938,238715,465.0
Mississippi,2020-06-21,20641.0,938,238715,689.0
Mississippi,2020-06-22,22287.0,978,253249,710.0
Mississippi,2020-06-23,22898.0,989,253860,664.0
Mississippi,2020-06-24,23424.0,1011,261661,767.0
Mississippi,2020-06-25,24516.0,1016,265997,755.0
Mississippi,2020-06-26,25066.0,1022,271894,769.0
Mississippi,2020-06-27,25531.0,1035,277321,731.0
Mississippi,2020-06-28,25892.0,1039,280188,676.0
Mississippi,2020-06-29,26567.0,1059,283522,719.0
Mississippi,2020-06-30,27247.0,1073,287546,779.0
Mississippi,2020-07-01,27900.0,1082,293752,786.0
Mississippi,2020-07-02,28770.0,1092,299039,863.0
Mississippi,2020-07-03,28770.0,1092,299039,863.0
Mississippi,2020-07-04,30674.0,1107,309915,872.0
